id,answer,score,correct
7.3,Linked list has an increase complexity of the implementation. The linked list has an array that keeps growing which leads to a increase in memory.,2.5,0.0
12.2,Big Ohnotation,2.5,0.0
8.3,"If you use a dynamically allocated array, you must provide a destructor and copy constructor.",3.0,0.0
9.5,array-based is preferred because all you have to keep track of is the array itself and the count.,1.5,0.0
10.2,"The intensity of the children. Say you begin with one node, Thats one height. Then you add two children to that node and then two children to each of those nodes and two children to each of THOSE nodes. Youre current height would be 4.",3.0,0.0
1.6,at the top,1.5,0.0
2.4,When no parameters are set is when a default constructor is used.,3.0,0.0
7.3,"Arrays, being fixed, are less error prone.",2.0,0.0
2.7,Allow compiler to recognize the classes when used elsewhere,3.0,0.0
4.2,"They are basically the same, however, a string ends with a null character, denoting the end of the stringand the size. A char array has potential to be any size, so it must be declared or limited.",3.5,0.0
2.6,a prototype declares what will be used in the program and the definition,3.0,0.0
2.1,"It is specific class name, includes only information defined by that class ... implementation details ... etc.",3.0,0.0
2.6,Function prototype is a declaration. Function definitionswith multiple parametersoften require more than one piece of information. to perform their tasks.,3.0,0.0
8.3,"for efficiency it is easiest to implement the left to right method, with the right most item being the one that is retrieved when a pop is performed, and a push places an object on the furthest element.",3.5,0.0
1.2,"Elaboration, Construction, and Transition are all affected by testing",2.0,0.0
1.4,At the root,2.5,0.0
10.7,n to the power of kminus 1 where k is the height of the tree,1.5,0.0
12.4,Selection sort works by finding the smallest element and then compares it with the largest and sorts the elements.,2.0,0.0
4.5,"Multi dimensional arrays are accessed using more than 1 index, one for each dimension at least.",3.5,0.0
4.6,compilation error,1.0,0.0
2.2,"A data member is a more general term describing all objects instantiated within a member function. Local in local variables refers more to the scope of a variable, which may be located in anything from a control structure to a class. Local variables whose scope are in a member function are the same as data members of member functions.",2.0,0.0
11.3,They are initialized as a named instance of the template formed by the class. This named instance can then be modified to be different from the class that it was created from.,3.5,0.0
10.2,the number of nodes from root to leaf,3.5,0.0
12.6,like a linked list expect first in last out,1.5,0.0
12.8,children to root,2.0,0.0
1.6,"For good programing practice they should be declared before main , but should at least be declared before they are used.",2.5,0.0
6.6,"pass by value, pass by reference with reference arguments, pass by reference with pointer arguments",2.5,0.0
1.2,"Depending on how the work is done, Testing is spread throughout the process as to prevent errors from showing up later on due to lack of foresight.",1.5,0.0
12.3,loglogn2 to the power oflognn! n to the power of 3 n to the power of 2,2.0,0.0
3.4,"less overhead overall, and you modify the variable directly.",3.5,0.0
5.4,n multiplied by logn,2.0,0.0
6.6,Pass by reference with reference arguments. functionint ADDRESSPass by reference with pointer arguments. functionint STAR,2.5,0.0
12.9,"Traverse the tree and find the node, if the node has no children, simply delete it; otherwise set the node 's data equal to the data of one of its children then set the pointer for that child to NULL.",3.5,0.0
8.6,they use parenthisis and a stack to determine which evaluations need to be made first,3.0,0.0
11.2,data member or data functions are access specifiers,0.5,0.0
5.4,Onlogn,2.5,0.0
7.4,you send a pointer to an object of the LinkedList class,2.5,0.0
3.5,overloaded functions must have the same return type but different input parameters,3.0,0.0
1.5,Variable can be a integer or a string in a program.,2.0,0.0
11.8,"Character arrays will terminate at any whitespace, including spaces. Strings terminate when they encounter the new line character.",3.5,0.0
4.2,"cant modify individual characters of a type string array, character type array can modify individual characters",2.5,0.0
12.1,2n-1,2.5,0.0
8.1,Stores a set of elements in a particular order.,2.0,0.0
4.5,"when passingin maina multidimensional array to a function, no dimensions need be specified",2.0,0.0
12.8,"has preorder, in order, and postorder of a tree. preorder equals puts the parent node in front of the child nodes. in order equals puts the parent node between the left child and right child nodes. postorder equals puts the parent node after the child nodes.",3.5,0.0
1.3,"Data encapsulation concept, the use of functions or methods to manipulate data.",3.5,0.0
8.4,"using linked list, you are pushing the node that contains each int to the stack until you get to the end of your linked list",2.5,0.0
7.6,they can traverse in both directions,3.5,0.0
12.1,minus 1 divided by 2,1.5,0.0
9.6,The stack operation is almost the opposite of the enqueue operation.,2.5,0.0
7.4,as a pointer node.,3.0,0.0
7.5,"In the case of a non circular link list, if you are at the last node of the list and u want to move to first u need to go to one, step back till u reach to first. But in circular link list from last to first you need to make only one move. In a single link list u can move only in one direction but in double link list u can move in any direction back or forward or forward.",3.5,0.0
4.5,two or more,2.5,0.0
11.7,An array declared static remains the same throughout the execution of the program.,2.5,0.0
11.3,by giving them a value,1.5,0.0
12.6,It is a particular set of entities that are put in to a certain order by the enqueue and the dequeue functions.,3.5,0.0
4.1,Specify an array s size with a constant variable. And setting array elements with calculations.,3.5,0.0
1.1,to show that a certain part of the program works as it is supposed to,3.0,0.0
8.4,"make a list, make the bottom the head, add on the end and make the end top",3.5,0.0
4.2,when using an array individual characters can be accessed and manipulated.,2.5,0.0
12.8,"It is a tree that shows how it functions. It contains parents, children, siblings, ancestors and descendents. The use of tree type algorithm is also an alternative sorting algorithm.",2.0,0.0
1.2,Refining and possibly the design if the testing phase reveals problems in the design. Production can be affected if the program is unworkable in its current form which will lead to a later production time than originally estimated. Also affects coding because after testing you may need to rewrite the code for the program to remove errors.,3.5,0.0
4.6,not answered,0.0,0.0
6.6,pass by value and pass by reference with reference or pointer arguments.,2.5,0.0
2.7,To allow the compiler to recognize the classes when used elsewhere.,3.5,0.0
4.4,static cannot be changed,3.0,0.0
2.7,Header files separate files in which classes are defined and allow the compiler to recognize classes when used elsewhere.,3.5,0.0
6.4,multiplied by f [3],2.5,0.0
4.6,compilation error,1.0,0.0
1.2,"The second half of the Elaboration phase, Construction phase, and the Transition phase.",2.5,0.0
1.3,Object oriented programming allows programmers to use an object with classes that can be changed and manipulated while not affecting the entire object at once. The classes all hold attrubutes that affect the object.,1.0,0.0
3.4,The function can change the data stored in a variable passed by reference directly.,3.5,0.0
1.3,Data Abstraction and control ... it is possible to isolate elements from other elements a lot easier and prevent tampering of data.,3.5,0.0
8.6,infix expressions are pointers evaluated by reference to the memory location,1.5,0.0
3.4,You are able to modify the variable that is referenced directly.,3.5,0.0
9.3,an array is a type of queue with a fixed length,1.5,0.0
8.5,Array based implementation requires less memory than a list based. inceasing the size of a resizeable array can waste storage and time,3.5,0.0
8.7,pop operation,2.5,0.0
4.2,Char array Individual letters can be accessed directly with array subscript notation. String array array subscript will return the entire string.,2.0,0.0
11.1,The return value and the accepted value.,1.5,0.0
1.6,"Variables are declared in the main function, before any operation is attempted with the variables.",2.0,0.0
5.3,worst case its equals Ontime best case its equals On to the power of 2time,3.0,0.0
3.7,anything you can do iterativly you can do recursively,3.0,0.0
3.1,input parameters and return type,3.0,0.0
8.7,"Iterate through the stack, checking the number against the current element.",1.5,0.0
12.4,"select an element compare it with 2nd element if it is greater, swap it",3.0,0.0
2.4,during compilation,3.5,0.0
7.7,"In a doubly linked list, there are more pointers to set and the mechanics of inserting and deleting are more difficult. Also, the special cases at the beginning or end of the list are more complicated.",3.5,0.0
8.3,You predetermine the size of the stack as you would an array. This type can not grow.,2.5,0.0
9.4,You can use list to represent the items in a queue.,1.5,0.0
11.3,They are initialized with a . dotbetween the constructor and the object being created.,2.5,0.0
12.4,"selection sort works by pulling all of the values off to the side, leaving one value in the list. It will then insert a value into the list. if the value is bigger it will go to the right, if smaller if will go to the left.",2.5,0.0
2.3,"a constructor is called when the class is created, a function can be called any time.",3.5,0.0
6.4,ADDRESS [b 3] is as bptr plus 3. Array can be treated as pointer,3.5,0.0
1.2,1-specification 2-design 3-risk analysis 4-verification 5-coding 6-testing 7-refining 8-production 9-maintenance,2.5,0.0
8.6,by being passed to the function by a leading term,1.5,0.0
7.4,linked lists are passed by using pointers,3.0,0.0
7.7,its a little more confusing. The special cases at the end and beginning become more difficult to do.,3.0,0.0
7.3,You have to keep up with the head of the list.,2.0,0.0
6.6,Pass-by-value or pass-by-reference.,2.5,0.0
8.4,Keep a pointer pointing to the last element entered at the front of the array and move the pointer back when you delete an element.,2.5,0.0
10.5,"a binary search tree is a special tree in which each node has at most two children, labeled left child and right child",2.5,0.0
11.7,"a static array can be can be edited throughout the program, while a non-static array can only be edited within a given function",3.5,0.0
1.1,To find problem and errors in a program before it is finalized,2.0,0.0
5.3,"The number of operations for insertions sort, under best-case, is nn minus 1divided by 2. The best case for insertion sort is on a sorted list where it runs is On.",3.0,0.0
12.2,keep a value of how many operations it takes and add to this value each time a function is called.,3.5,0.0
2.1,"public section and private section, and there must be a semicolon to set the end",2.5,0.0
10.5,"Binary search trees are a fundamental data structure used to construct more abstract data structures such as sets, multisets, and associative arrays.",2.5,0.0
12.9,you cannot delete a node because that can cause a node to have more than 2 children,1.5,0.0
8.7,"createStack, push, isEmpty, pop, and a boolean return value.",3.0,0.0
7.3,"You can go up and down an array, but you can only go one direction while traversing a linked list.",3.0,0.0
7.6,ability to backtrack through a list.,3.0,0.0
1.2,"Removing logical errors, testing for valid data, random data and actual data.",1.0,0.0
8.6,By using parentheses to have order in the expression.,2.5,0.0
11.3,initialized using the same name as the class,2.5,0.0
3.6,badly designed algorithyms. using recursion for a non recursive problem.,2.5,0.0
3.5,"They have the same name, just different parameters.",3.5,0.0
1.3,The main advantages to object-oriented programming are that existing classes can be reused and program maintenance and verification are easier.,3.5,0.0
2.4,Before the main function of the code.,1.0,0.0
3.2,can be accesed by any classes that have and object of that variables class in it,3.0,0.0
10.3,"A leaf is a node with children, it is a terminating node.",2.0,0.0
10.1,"an infinite set of nodes that have a root and descendants, and each addition is a leaf.",3.5,0.0
1.3,Easier to debugg Reusability,3.0,0.0
3.4,The original variable being referenced can be modified directly by the called function.,3.0,0.0
1.2,Verification Debugging,2.0,0.0
12.6,like a linked list except it is first in last out,2.5,0.0
2.7,Allow compiler to recognize the classes when used elsewhere,3.5,0.0
10.6,in order starts with the root then does right child then left child recursively,1.5,0.0
2.6,"A functgion prototype is a declaration of a function, while function definition specifies what a function does",3.5,0.0
8.5,Array is preferred. Linked list implementation requires extra space to store pointers. Space is allocated dynamically in the list-based which takes more time.,2.5,0.0
9.6,FIFO: First in First out,1.5,0.0
9.3,"A pointer based implementation of a queue could use a linear linked list with two external pointers, one to the front and one to the back",2.0,0.0
11.8,character arrays can call on individual letters were a string array can only call words.,2.0,0.0
9.3,you create an array with the max size of your queue and adjust the items to make them follow FIFO procedure.,3.0,0.0
4.5,"at least 2, depending on how many arrays are being used.",2.5,0.0
6.5,the size of the string.,3.0,0.0
1.6,Variables are usually declared at the beginning of a module of C plus plus code.,2.5,0.0
5.3,very simplistic it moves one element from the list by one and inserting them in their correct position into a new slot then starting over. best case is01,2.5,0.0
2.7,class definitions are placed here,3.0,0.0
8.1,Stores a set of element in a particular order,2.0,0.0
4.5,the first needs to be specified by size and the rest need only be statedfirst like this [3] then [] [] [],3.0,0.0
11.8,"string of characters that is read into a variable of type string includes,",1.5,0.0
2.7,Header files have reusable source code in a file that a programer can use.,2.5,0.0
1.3,Using different modules allows for easier debugging,2.0,0.0
3.6,improper handling of cases such that not all possible values are able to be handled.,3.5,0.0
9.2,rear and front,2.5,0.0
11.6,"the alt, way is to use a functions parameter in a call to function.",3.0,0.0
10.6,postorder,1.5,0.0
8.7,You would have to keep using peek or getTop to see what the top element is then popping the top element until peek or getTop provides the element you are looking for.,3.0,0.0
10.2,"the number of levels of a tree, like a tree can have at minimum a depth of 3 and at most a height of 8 for 8 nodes.",3.5,0.0
1.6,In the Function main before using the variable.,3.0,0.0
7.7,More difficult to delete and create nodes.,3.0,0.0
1.7,"A while loop terminates at the beginning of the loop, a do or while terminates at the end of the loop.",3.5,0.0
12.2,adding up the number of operations performed based on the worst case possible.,2.5,0.0
12.3,"2 to the power oflog n, n to the power of 3, n to the power of 2, loglog n, n!",2.0,0.0
7.5,"In circular linked list each node has successor, no node contains NULL, while in basic linked list last node contain NULL.",3.0,0.0
12.1,Depends on the location of the node you are looking for. If it is the root it is one step. else If it is smaller than the current you are on node you go to the left. If it is larger than the current node you are on go to the right.,2.0,0.0
3.7,both need to have some kind of base case to tell when the loop needs to stop.,3.0,0.0
9.3,"For applications in which a fixed-sized queue does not present a problem, you can use an array to represent a queue.",2.5,0.0
1.3,existing classes can be reused program maintenance and verification are easier,3.5,0.0
11.3,Objects are initialized by a value given. When an object is defined for a certain task.,2.5,0.0
7.4,the head object is passed to the function,3.5,0.0
6.6,by address address of bPtr or directly bPtr.,2.5,0.0
12.9,not answered,0.0,0.0
2.5,1,0.0,0.0
10.7,It takes at most 3 comparisons to find and element in a binary search tree,1.5,0.0
1.1,A prototype program is used in problem solving to collect data for the problem.,1.5,0.0
1.7,the loop body always executes at least once,3.5,0.0
2.7,The main role of header file is it is used to share information among various files.,3.0,0.0
4.2,"declaring a string, it includes white spaces but declaring a array of character does not include white spaces",1.5,0.0
7.6,You can traverse the list both forward and backwards.,3.5,0.0
10.7,On,3.0,0.0
10.7,2 way key comparison,1.0,0.0
11.3,"variables are set to a given value, or 0 if none is given.",1.0,0.0
7.6,"Doubly-linked lists can traverse backwards, though they still cannot access data at any point in the list, it can be shorter to traverse backwards.",3.5,0.0
7.4,passes a pointer to a linked list object,2.5,0.0
7.4,By using a node.,2.5,0.0
7.7,not answered,0.0,0.0
10.1,A tree is a data structure where nodes are linked to each other in a hierarchical manner.,3.5,0.0
11.7,An array they is declared as static can be accessed outside of the method it was declared without passing it as an argument to other functions in the same class.,3.0,0.0
2.7,"include hat. h allows the use of the hat container, so called from the act of pulling names from a hat. The header file for hat includes functions for storage and retrieval of it is contents, mainly put , peek , and pull .",1.5,0.0
12.1,it depends on the install search tree then from there for whatever the case is the it repeats it back along the case of the primary node,1.5,0.0
11.7,Static can be initialized and non-static cannot in C plus plus.,2.5,0.0
6.6,you can pass a pointer to a pointer or pass a reference to pointer.,2.5,0.0
7.6,"Double-linked lists require more space per node, and their elementary operations are more expensive; but they are often easier to manipulate because they allow sequential access to the list in both directions.",3.5,0.0
2.5,one,0.0,0.0
5.1,have a marker and sort everything to the left of the value for every new value when moving to the right.,3.0,0.0
4.3,"The function reads the variables, stores them. then returns the what ever the variable reads. The function then prints the content of the array.",2.5,0.0
12.1,its like a variable but only holds an address in meomrry not the physical address.,3.0,0.0
7.4,"The linked list object contains the head, through which the other elements are accessible.",3.5,0.0
10.6,it goes from lowest to highest inside of the tree,2.0,0.0
9.4,linked list checking for front and rear. Keep enqueueing elements until front equal to rear 1.,3.5,0.0
12.9,Create a temp Node Set temp 's values to the Node after head or NULL in the case of only head Node in the list. Set head equal to temp. Delete temp,2.0,0.0
2.7,It contains reusable source code for use by other classes.,3.0,0.0
11.3,"objects are initialized by giving the object a type, name, and initial value",2.5,0.0
6.3,The STAR operator returns the value of the object 's memory address it precedes.,3.5,0.0
2.7,To hide the definition and details of a class. Also to help readability of the main C plus plus file.,3.5,0.0
8.4,the top is the first pointer.,3.0,0.0
11.1,"Parameters and their type, Class name, and return type, and the code to be executed in the class.",3.0,0.0
3.4,You do not alter the original value of the variable that was passed.,3.0,0.0
11.7,Arrays declared static can not be changed. One not declared static can be altered.,2.5,0.0
6.4,The array itself can be signed to a pointer or each element of the array can be assigned to a pointer.,3.0,0.0
10.5,A binary search tree is a finite set of nodes that is either empty or consits of a root and two disjoint binary trees call the left and right subtrees.,2.5,0.0
2.4,When there are no arguments passed.,1.5,0.0
7.6,"they have double pointers, so each node can point forwards or backwards. Making it a little easer to get to where you need.",3.5,0.0
11.3,ie. GradeBook myGradeBook ; call upon the class and then give it a name like shown,1.5,0.0
1.1,It tests the main function of the program while leaving out the finer details.,2.0,0.0
4.5,It depends what parameters you are passing in a multidimensional. A multideminsional can have more than two dimensions.,3.5,0.0
3.3,"It generates a copy of the function, if it is needed again.",3.5,0.0
11.3,they are initialized to a value dependent on the compiler,1.0,0.0
3.4,It is more efficient and it changes the variable not online inside the function but outside so that the new value can be used elsewhere.,3.0,0.0
11.8,a variable char is basically any non command key on the keyboard that you can press. A string is a collection of letters or numbers that is stored together to be used later. Comonly strings are used for words. Chars can be used for less but can have opperations performed on them in a useful way.,2.0,0.0
2.7,"A header file is a cross communication method between source files, to help limit the size of each individual program. Without header files a program will be 1 large lump of code and thus fairly hard to debug and traverse.",3.5,0.0
4.1,Static and dynamic.,2.5,0.0
7.3,Arrays are easier to implement and require less memory,3.5,0.0
7.3,Array-bases implementations require less memory than a pointer-bases one.,3.5,0.0
12.9,pointer to the child and delete it has 2 children set the node to the child and delete it. the node to th middle will then take its place,3.0,0.0
2.3,A constructor initialized values at the execution of its instantiation. It provides default values.,3.5,0.0
11.7,"one declared as static is one that is already defined. The program knows the length and the array from the start, whereas non-static arrays are declared or assigned later.",3.0,0.0
11.7,A static array will have a null character at the end of the array.,3.0,0.0
2.2,A data member exists permanently in that program 's memory as long as it is run. A local variable inside a member function is temporal and only used to operate in the function and exists as long as the function is run.,3.5,0.0
3.3,The compiler can ignore the inline qualifier and typically does so for all but the smallest functions.,2.0,0.0
1.3,"Existing classes can be reused, program maintenance and verification are easier.",3.5,0.0
11.3,Objects are assigned a space in memory when they are created. the name given to the object points to the memory address where the objects data resides.,1.0,0.0
1.3,Some advantages are existing classes can be reused and program maintenance and verification are easier to accomplish.,3.5,0.0
7.2,Linked lists have constant time insertion and deletion,3.5,0.0
10.5,A binary tree with the data organized in a specific arangment,2.5,0.0
5.4,"when each half or the original array has nothing else to sort, and puts the halfs back together",2.5,0.0
2.3,A constructor initializes an object. A function is part of an object.,2.5,0.0
4.5,one,2.0,0.0
6.4,Takes the number of array elements and points to each at a time,2.0,0.0
1.2,"Refining, production, and maintenance",3.0,0.0
4.5,as many as there are dimensions. Most commonly just rows and columns,3.5,0.0
4.6,Generates a compilation error. The compiler will complain that the variable you are referring to was never declared.,1.0,0.0
3.4,"Actual arguments are associated with dummy arguments when a function or subroutine is referenced. In a procedure reference, the actual argument list identifies the correspondence between the actual arguments provided in the list and the dummy arguments of the subprogram",3.0,0.0
6.6,you can pass the reference or the dereference in a function,2.0,0.0
11.7,An array that is declared static causes anything that is not initialized to be set to 0.,2.5,0.0
11.3,When the class is called by the Constructor,3.5,0.0
1.6,Any where in the main function.,2.0,0.0
5.4,where you only must merge sort once,3.5,0.0
11.8,"the variable of type char [], each character is stored into a different memory address and can be accessed easly, where as in a string of character, its not easy to be able to access each character in the string.",2.0,0.0
4.4,A static array cannot be changed in the program.,3.0,0.0
12.9,first attaching the elements from the node to be deleting to alternate nodes and then deleting that node. delete node;,3.5,0.0
1.2,"The Individual components and steps such as analysis, design, and implementing code as well as the entire system are tested for execution of the requirements identified during the analysis stage. i. e. Main output",1.5,0.0
4.2,"an array is passed by reference therefore if an array of characters is changed, the memory is changed not just the variable",3.5,0.0
7.6,Doubly linked lists can be traversed in both directions,3.5,0.0
1.1,A prototype program provides a basic groundwork from which to further enhance and improve a solution to a problem.,2.0,0.0
1.5,An object with a location in memory where value can be stored,3.5,0.0
1.1,It is used to let the users have a first idea of the completed program and allow the clients to evaluate the program. This can generate much feedback including software specifications and project estimations of the total project.,3.0,0.0
12.3,"2 to the power oflog n, loglog n, n!, n to the power of 2, n to the power of 3",1.75,0.0
12.1,"three steps visit the root node, then go to right subtree, after visiting right subtree visit left subtree",2.5,0.0
11.7,the data of a static array cannot be changed,2.5,0.0
11.7,static has a predetermined size that cannot be passed while vis versa.,3.0,0.0
3.2,The scope of global variables are created by placing variable declarations outside any class or function definition. Global variables retain their values throughout the execution of the program and they can be referenced by any function that follows their declarations or definitions in the source file.,2.5,0.0
1.6,"They can be declared right before they are used, but it is a good practice to declare them at the beginning of the program and label what they are food.",2.0,0.0
9.4,theoretically you could do it two ways one of which uses more processing power and memory no larger than the queue is ever at when full and the other which uses almost infinite memory. The more practical method would be two place the items in an array and remove the item in position one of the array after which you can shift the array and add another element if required. The other option which can use infinite memory when used for long term queues such as job scheduling that goes nonstop for extended periods. that is to implement an array and add the items read item one raise your counter value to two ecetera and continue adding more elements to the array. the downside to this method is after you use element one it is still in memory. or im crazy who knows,2.0,0.0
1.5,a variable is an object where data is stored.,3.5,0.0
8.7,isEmptry or or determines if the stack is full or not pop or or to remove the top element if it is not the on you are looking for search or or you compare each element of the stack to the data you are looking for.,3.0,0.0
5.3,On,3.5,0.0
3.7,not answered,0.0,0.0
9.3,It is an array of fixed size. A queue of maximum N elements.,2.5,0.0
12.9,"If you delete a node from a tree, you have to link that nodes parents to the children of that node.",3.5,0.0
6.3,it returns the actual data at the address pointed to,3.5,0.0
12.2,not answered,0.0,0.0
8.3,you store the stack in the array but you have to keep in mind the first element,3.0,0.0
3.3,compiler ignores inline qualifier,2.5,0.0
5.4,On log n,2.0,0.0
4.3,you pass a pointer to the first item and also pass the size.,3.5,0.0
9.4,remove the first element and reference the second element as the new head of the list.,3.5,0.0
8.4,using pointer,1.5,0.0
1.3,"Existing classes can be feused, Program maintenance and verification are easier",3.5,0.0
4.2,"the type string has several built-in functions not available when using a char array, but the individual characters in an array or more directly accessible than the characters in a string type string.",3.5,0.0
2.7,"to separate the source code from the main function, allows the methods or classes to be included in the program without direct coding. allows re usability.",3.5,0.0
1.1,To provide an example or model of how the finished program should perfom. Provides forsight of some of the challanges that would be encountered. Provides opportunity To introduce changes To the finished program.,3.5,0.0
11.8,"In arrays strings are stored as a characterschar [], each character of string will be stored in each memory location of the array, while string of characters is only one memory location.",2.0,0.0
4.4,"A static member prevents naming conflictsnot put into global namespacewhile allowing for information hidingprivate, public.",3.0,0.0
4.6,compilation error.,1.0,0.0
3.3,The compiler can ignore the inline qualifier and typically does so for all but the smallest functions.,3.0,0.0
8.4,You dynamicly create space as the stack grows. The stack can be as long as you need.,2.5,0.0
5.4,Onlogn,2.0,0.0
11.1,A merge sort works by removing all items to sepperate memory locations and merging them back together in order.,3.5,0.0
2.6,a prototype does not include any actual code where the function has all the code that is executed in the program.,3.0,0.0
11.8,"An array of strings reads the string literals, meaning anything within quotes. A char array reads a string as each individual character.",2.0,0.0
11.9,"this is shown by the use of. cpp and header files. by splitting the program up into smaller subsections of individual code, it becomes easier to write and keep up with as opposed to having all of your code in one file",3.0,0.0
11.4,the declaration of the function.,2.5,0.0
6.4,Using either the name of the array as a pointer or using a separate pointer that points to the array.,3.0,0.0
8.4,create a node based list that points to the next list item down.,1.5,0.0
2.3,"a constructor is a function that initializes a class instance, a function performs whatever task it is written for",3.0,0.0
9.4,temp implies next equals NULL; iffrontrearimplies next equals temp; else front equals temp; rear equals temp;,3.5,0.0
2.7,to declare the functions being used in the classes,3.0,0.0
10.1,"a set of data arranged with pointers. each element can have many pointers, but no two pointers point to the same element",2.5,0.0
2.7,the header file has access to the C plus plus Standard Library and makes certain classes like class string work.,1.5,0.0
1.6,"anywhere in the code, can be at the top, or in the middle of the code, or anywhere.",3.0,0.0
6.1,"It is a variable that contains not only a star of value but has a memory address associated with it, and can be moved along a string or an array by jumping up one memory address.",3.5,0.0
12.4,"by selecting the first object and comparing it with the next objects to find one that is smaller, if it does it switches the two. then it comes back the other way and sees if the objects previous to the last one is greater, if it does it switches them. it does this while decreasing the range it looks at until it finishes in the middle.",2.5,0.0
3.3,Ignores the inline qualifier and typically does so for all but the smallest functions.,3.0,0.0
3.1,it includes the specific information about the function such as input and output variable types and how many of each.,3.0,0.0
11.8,"a string variable can change in size and is passed to functions by value, whereas a type char [] cannot change in size and is passed to functions by reference only",2.0,0.0
7.3,you can go forwards and backwards and point to any piece of data at any given time where linked lists have to point to the next piece of data.,3.0,0.0
12.2,the number of times a specific segments get called per unit work.,3.0,0.0
7.6,"A doubly linked list can be traversed either direction, while a normal linked list can only be traversed from start to finish",3.5,0.0
12.8,Where you visit the in order according to its data value.,3.0,0.0
6.6,"there are only two ways to pass something, by value and by reference. Use of dot or pointer operators within the receiving function and use of  ADDRESS operator inside the passing function",2.5,0.0
7.7,You have to keep up with where you are and you have to consider the predecessor and successor connections when inserting or deleting.,3.0,0.0
7.6,A doubly linked list allows you to traverse the list in either direction. Each node points to its successor as well as to its predecessor.,3.5,0.0
2.2,a local variable in a member function has to be static. a data member can change its value freely.,2.0,0.0
4.3,They are called by the function then the function must loop through the array to get the set of characters.,2.0,0.0
6.6,you can pass them with the pointerSTARor the memory addressADDRESS,2.5,0.0
11.1,"A class definition includes the definitions of the class 's constructorsand any public or private functions. Of course, it also includes the class header and any necessary C libraries",3.0,0.0
4.6,compilation error,1.0,0.0
5.3,1 where there is a list of two ints and only one must be moved.,2.5,0.0
9.3,"To use and array to implement a Queue, element or item 0, should be the top element in the array. Every time an element is inserted, all the items in the array are pushed back one space. The top element is always removed first.",3.0,0.0
2.5,that depends on the number of data members in the class,1.5,0.0
8.5,Linked list because it takes up less memory and is scalable,3.0,0.0
8.7,you need the pop opertation to go throught the stack and find the element.,3.5,0.0
7.6,you can traverse the list from front to back and back to front,3.5,0.0
2.5,One,0.0,0.0
12.8,it is where you visit the parent then you vistit the children,1.5,0.0
12.3,n to the power of 2; n!; n to the power of 3; 2 to the power oflog n; loglog n,2.25,0.0
8.1,An abstract data type that stores a set of elements in a particular order.,2.5,0.0
7.7,increased actions to add and remove elements to the linked list.,3.0,0.0
7.6,each node points to both its predecessor and its successor.,3.5,0.0
2.7,To promote function reusuablitly,3.0,0.0
12.8,traversing a tree level by level,1.5,0.0
11.7,A static array only has a specific size and it cannot grow. Also static arrays cannot be accessed outside the program which created it.,3.0,0.0
5.3,"Best case is N, while the worst case is N factorial.",3.0,0.0
7.2,There is no limit as to how many you create where an array can only hold a given amount of information.,3.0,0.0
4.2,"Stings can only be modified by functions of the String class, an array of characters can be modified by the user",3.5,0.0
3.4,"Gives access to the caller data directly, also it allows for modifying the data.",3.5,0.0
2.6,"A function prototype is just a declaration of the function existing, and cant be used as an actual function. A function has to be created with a definition within to tell the compiler what the function does.",3.5,0.0
9.5,"A list-based implementation would be preferred. The array is slightly more complicated, where you would need to keep track of both front and rear.",3.5,0.0
8.7,Push adds a given node to the top of the stack leaving previous nodes below. Pop removes and returns the current top node of the stack.,3.0,0.0
9.4,Have a pointer to the last element in the list and then use enqueue to insert items there. Link the first and last elements together to dequeue the list.,3.5,0.0
1.3,"Well for one encapsulation the values of the variables inside an object are private, unless methods are written to pass info outside of the object. As well as Inheritance where each subclass inherits all variables and methods of its super class. Example in the book included obj clock and how obj alarm would still use clock from the first class.",3.5,0.0
7.3,Array-based implementations require less memory than a pointer-based ones,3.5,0.0
4.2,type string is an array of chars that will make an array of single letter characters while an array of strings will be an actual array of wordsor an array of char arrays,2.0,0.0
6.7,a pointer to a function,3.5,0.0
2.3,A constructor initializes values and a function usual performs some sort of operation.,2.5,0.0
8.7,pop and push,3.0,0.0
11.9,You take a class and break down everything it is supposed to do into easily managed functions.,3.0,0.0
2.7,header files contain code which can be used in multiple files,3.0,0.0
